time_accessed,tweet_id,full_text,created_at,geo,place_name,coordinates,user_location
2021-10-22 16:05,1.45E+18,@deflep1969 @Shells21T @tombrodbeck @WinnipegNews But if they had Covid and treated properly they would not have  not died if they didn’t have cancer . Doesn’t work one way .,2021-10-16 2:01,,"Kenora, Unorganized",,
2021-10-22 16:05,1.45E+18,Small business owners are not only suffering from covid. They are suffering from city hall taking 6-10 months to provide a basic permits/response to operate/do basic renovations. @Richmond_BC,2021-10-16 1:55,,Richmond,,"Vancouver, British Columbia"
2021-10-22 16:05,1.45E+18,I just learned that it’s Pregnancy and Infant Loss Awareness Day. Here is an essay I wrote about miscarrying during the pandemic.  https://t.co/LZWJbK1UA2,2021-10-16 1:49,,Prince Edward County,,Toronto
2021-10-22 16:05,1.45E+18,What happened to the PROTECT part of “Protect and Serve”? Police Unions Across U.S. Urge Members To Defy Vaccine Mandates https://t.co/AVnjftUMCL via @chrislhayes,2021-10-16 1:47,,Toronto,,Toronto
2021-10-22 16:05,1.45E+18,"https://t.co/J4KgNwR4nK #Alberta has a high vaccination rate,  but did not respect the #lockdown or #mask wearing. This is the result. You can't just do the  bare minimum and  expect good results. #Canada",2021-10-16 1:45,,Markham,,"Thornhill, Ontario"
2021-10-22 16:05,1.45E+18,"@cosinecarl @pinny13 @CanadianPolling Please tell me you're being sarcastic!  He's been terrible.  Spent more money than Wynne only not on us, he's in bed with developers, lost billions of dollars, didn't spend COVID money he got from the feds, etc etc etc.",2021-10-16 1:41,,Cambridge,,
2021-10-22 16:05,1.45E+18,@ReturnofR @vanmorrison @EricClapton Rabid Racist Anti-mask Anti-vaxxers.,2021-10-16 1:40,,Greater Madawaska,,Calabogie Canada
2021-10-22 16:05,1.45E+18,Saw that covid being transferred to grocery store products is very unlikely. Glad I never stopped checking for fresh bread. I will never buy old bread. Also 2 weeks passed my 3rd dose. Still no super powers #teammix,2021-10-16 1:33,,Calgary,,Calgary
2021-10-22 16:05,1.45E+18,@RayVautier What does that mean? COVID houses?,2021-10-16 1:31,,Winnipeg,,
2021-10-22 16:05,1.45E+18,Interesting but not funny in fact downright serious https://t.co/6aFpObylcG,2021-10-16 1:21,,Prince Rupert,,King island mid coast Rock
2021-10-22 16:05,1.45E+18,@aminesabri514 @RomainSchue Source : https://t.co/c3EeTR7ZM1,2021-10-16 1:15,,Toronto,,"Montréal, Québec"
2021-10-22 16:05,1.45E+18,"Today is Int’l Day of #RuralWomen w/theme Building Rural Women’s Resilience in wake of COVID-19 by strengthening their livelihoods &amp; well-being. The day was est by @UN &amp; @UN_Women &amp; creates vital awareness of the struggles these women face, their needs &amp; their imp role in society https://t.co/Fm7Pl67SYT",2021-10-16 1:11,,Government House,,Newfoundland and Labrador
2021-10-22 16:05,1.45E+18,"man, i could almost take joe rogan seriously if he went half as hard on alex jones' sandy hook conspiracy theories as he did to sanjay gupta and covid.",2021-10-16 1:10,,Ottawa,,"Ottawa, Canada"
2021-10-22 16:05,1.45E+18,"not a client from over three years ago asking for an “okay” on P411 now. 

it’s been a long pandemic, i have no recollection of 2018. not even a single memory of what i did for my 30th birthday that year.",2021-10-16 1:04,,Toronto,,Toronto 
2021-10-22 16:05,1.45E+18,"So, you have to take your samples and go to your table to drink them. (Covid restrictions)

 So this is exactly what we all need. Genius! https://t.co/EtfdsZEgHB https://t.co/qzPY7eXYpu",2021-10-16 1:04,,Calgary,,"Calgary, Alberta | Treaty 7"
2021-10-22 16:05,1.45E+18,@CNBC @CNBCMakeIt @corystieg The fact a great journalist like @corystieg &amp; news organizations like @CNBC don’t know N95s are readily available + the lack of demand or recommendations to use domestic N95s has resulted in countless closures should be a story in and of itself. @dfisman. https://t.co/mS3jOVkqUl https://t.co/W5oEEJQrUp https://t.co/Ieo6hXs215,2021-10-16 1:03,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 16:05,1.45E+18,Thank you the healthcare worker this evening #AtTheDoors #HeritageHills who spoke so eloquently on the need for Council @StrathcoCounty #shpk to support #vaccinations #Mask #community @rahat_abdulla,2021-10-16 1:01,,Strathcona County,,"Strathcona County, Alberta"
2021-10-22 16:05,1.45E+18,What to do on a Rainy evening? Well you go to Turkey Point and listen to your buddy @robcromwellunplugged play at the Sandbar of course! #livemusic #robcromwellunplugged #beach #rainyday #covid_19 https://t.co/dX8ePqRRJU,2021-10-16 0:59,"{'type': 'Point', 'coordinates': [42.69510889, -80.32494125]}",Norfolk County,"{'type': 'Point', 'coordinates': [-80.32494125, 42.69510889]}","Woodstock, Ontario"
2021-10-22 16:05,1.45E+18,"@BonifaceOption This is disgraceful. Covid policies have in my opinion done more harm to the elderly than good. And this is a prime, albeit heartbreaking example. Jesus be near to this poor gentleman.",2021-10-16 0:55,,Rocky View County,,
2021-10-22 16:05,1.45E+18,Nobody gives a shit to work these days. We can thank the Pandemic for that. https://t.co/st314qkoDx,2021-10-16 0:52,,Williams Lake,,Pacific Time Zone
2021-10-22 16:05,1.45E+18,@RajBhardwajMD We got our family flu shots. Now just waiting for the little to be eligible for a COVID shot. 💉,2021-10-16 0:50,,Saskatoon,,"Saskatoon, SK"
2021-10-22 16:05,1.45E+18,"Scientists targeted with abuse, death threats during pandemic: London, Oct 15 – More than 60 per cent of researchers faced negative experiences as a result of their media appearances or their social media comments about Covid-19… https://t.co/iZsf441eQD #Covid19 #Health",2021-10-16 0:49,"{'type': 'Point', 'coordinates': [43.7742911, -79.7164011]}",Brampton,"{'type': 'Point', 'coordinates': [-79.7164011, 43.7742911]}",Toronto
2021-10-22 16:05,1.45E+18,@TerryGlavin I honestly am sympathetic to every leader in every province. This has been impossible to do well. It’s a shot in the dark. Especially when the feds did not follow their own pandemic plan. 🤦‍♀️🤷‍♀️🤔,2021-10-16 0:47,,Rocky View County,,
2021-10-22 16:05,1.45E+18,Let’s get our restaurants back on their feet and fully open again. #covid19 has been terribly hard on our restaurant sector. @RestaurantsCA https://t.co/h0SskrUVSj,2021-10-16 0:46,,Brampton,,"Brampton, Ontario"
2021-10-22 16:05,1.45E+18,@SChad71593015 I was wondering if I could fly to China to get their old school vaccine.  I think Canada recognizes it,2021-10-16 0:39,,Foothills No. 31,,"Alberta, Canada"
2021-10-22 16:05,1.45E+18,Ok it’s all men here and no girls and one unidentifiable person in a guy fawkes mask https://t.co/1ial84thCl,2021-10-16 0:37,,Toronto,,westeros
2021-10-22 16:05,1.45E+18,My daughters new boyfriend offered to make her a fake vaccine passport.  I already like him.,2021-10-16 0:35,,Foothills No. 31,,"Alberta, Canada"
2021-10-22 16:05,1.45E+18,👏🏻👏🏻👏🏻👏🏻👏🏻47 employees at Ottawa's children's hospital suspended without pay for violating vaccine mandate https://t.co/EeOB1Ahr37,2021-10-16 0:28,,Frontenac Islands,,"Frontenac Islands, Ontario"
2021-10-22 16:05,1.45E+18,"I'm sorry, if these guys can DANCE in masks then you can wear one to walk through a store etc ..for 15 effing minutes!! No excuses!!! WEAR A MASK!!! #mask
#MaskUp #COVID19 #stopmakingexcuses #beagoodhuman 
#yyc #wearamask https://t.co/UaAgdjDNna",2021-10-16 0:28,,Calgary,,"Calgary, Alberta, Canada"
2021-10-22 16:05,1.45E+18,"@ChelseaClinton @theresamacc Those were vaccines. The fruit of science. 
This is not an approved vaccine.
Emergency approval is what it has.
This is still experimental science.
Please don't be confused. And don't spread the confusion.",2021-10-16 0:27,,Ottawa,,"Ottawa, Canada "
2021-10-22 16:05,1.45E+18,"@jamesholden007 Perhaps.  Or different critter in covid clothing.  Impossible to tell.  I am beginning to get quite bored with it all.  It's like watching a pendulum swing back and forth and back and forth. After a while, you start to nod off.",2021-10-16 0:24,,Kawartha Lakes,,Canada
2021-10-22 16:05,1.45E+18,"@DartmouthDerek I have to keep reminding myself that this is a small subset of the ~10% of the vaccine-eligible people in NS that aren’t vaccinated. 

There are very few of them yelling into an echo chamber that keeps getting smaller.",2021-10-16 0:21,,Halifax,,"Dartmouth, Nova Scotia"
2021-10-22 16:05,1.45E+18,@GreatBrianLast Hope AEW but we don't get Rampage up in Canada....but haven't watched anything WWE since the Pandemic started. It was unwatchable then,2021-10-16 0:21,,Kawartha Lakes,,"Lindsay, Ontario, 🇨🇦"
2021-10-22 16:05,1.45E+18,"@kyle_j_kranz or any one who lives near #RapidCity, I miss my bestie. Your pres says I can go visit him Nov 8, BUT I need a neg #COVID19 PCR test to come home. What's the testing situation like there? Could I just walk into a drug store &amp; get one? Or are they hard to find? #SoDak",2021-10-16 0:20,,Regina,,ᐅᐢᑲᓇ  ᑳ ᐊᓴᐢᑌᑭ
2021-10-22 16:05,1.45E+18,@LangleyEvents @WHLGiants What about people with disabilities that are unable to wear a mask ? https://t.co/m5e5q4BUG0,2021-10-16 0:14,,Richmond,,"Vancouver, British Columbia"
2021-10-22 16:05,1.45E+18,@colleenlaramo I am here. I've had covid. And I'm double vaxxed.,2021-10-16 0:08,,Calgary,,"Calgary, Alberta, Canada"
2021-10-22 16:05,1.45E+18,"@sharalynnm No, COVID in the mother, hooked up to a vent in ICU kills babies. All lies! As to be expected of the anti-vax false data and misinformation people!!",2021-10-16 0:08,,Kelowna,,"Kelowna, British Columbia"
2021-10-22 16:05,1.45E+18,@normwilner I’m sure there was a huge anti-mask/vax movement that occurred when Cillian Murphy was sleeping.,2021-10-16 0:07,,Ottawa,,"Ottawa, Ontario, Canada"
2021-10-22 16:05,1.45E+18,@Pepperfire Oh come on. You sell hot peppers. Someone walks in without a mask you hand them a scorpion. “Eat this. It will make you immune from Covid.” You say. 🦂🌶 💀,2021-10-16 0:00,,Greater Madawaska,,Calabogie Canada
2021-10-22 16:05,1.45E+18,Wheat flavored water - Drinking a Corona Extra by @GrupoModelo_MX @ Parc La Fontaine  — https://t.co/kFSeuHfVGa,2021-10-16 0:00,"{'type': 'Point', 'coordinates': [45.5261955, -73.5693893]}",Montréal,"{'type': 'Point', 'coordinates': [-73.5693893, 45.5261955]}","Montreal, QC, Canada"
2021-10-22 16:05,1.45E+18,@AngelStewart83 @BCGovNews That means vaccine and mask will be forever.,2021-10-15 23:58,,Vancouver,,BC. Canada 🇨🇦
2021-10-22 16:05,1.45E+18,"@Magpies_Nest @OzraeliAvi How about you get your facts right before dissing me. 
https://t.co/ZrStzgD8zH",2021-10-15 23:54,,Banff,,United States
2021-10-22 16:05,1.45E+18,@Therealmanofth4 @CrypticMj I took my vax and wore my mask… before it was mandatory. Because I’m a nice person who cares about the staff at stores.,2021-10-15 23:54,,Greater Madawaska,,Calabogie Canada
2021-10-22 16:05,1.45E+18,"@EColiWriter @DavidGWallace89 @PierreKory So when the armchair internet ""experts"" tout a ""safe, approved"" drug vs an ""untested, unapproved"" vaccine, they in fact have it exactly and precisely backwards.
Whether it is safe and effective or not, the proponents on here neither know, nor care. 
4/4",2021-10-15 23:48,,Calgary,,"Connecticut, USA"
2021-10-22 16:05,1.45E+18,"@OlyBackstrom It was quite the issue when university campus’s had put vaccine mandates in place in Sept, but with specific vaccine types named it excluded some from their int’l student community… who had worked hard, and spent $$$ getting here to study on campus.",2021-10-15 23:44,,Winnipeg,,"La Broquerie, Manitoba"
2021-10-22 16:05,1.45E+18,@DollyHPN Negative. There was a @rmountaineer train pre pandemic. Not sure when it will return however. You’ll probably need to drive.,2021-10-15 23:42,,Toronto,,"Manchester, United Kingdom"
2021-10-22 16:05,1.45E+18,@hana___anah I never went to buffet restaurants before covid. I thought they were gross even then.,2021-10-15 23:41,,Toronto,,Toronto 🇨🇦
2021-10-22 16:05,1.45E+18,@JustinTrudeau all of Canada’s public health leaders and chief medical officers will be walking back many things they’ve said to inflate the fear around COVID with deception and outright lies.  Great team you got there Tude.  They learn from the best I guess. Leadershiplessness.,2021-10-15 23:40,,Ajax,,"Ajax, Ontario"
2021-10-22 16:05,1.45E+18,@kid_prairie @jonathanBrookm @TorontoStar It's like there should be a separate ward for covid like the old TB hospitals and let the scheduled surgeries proceed.,2021-10-15 23:37,,Cape Breton,,"Cape Breton, Nova Scotia"
2021-10-22 16:05,1.45E+18,"@parismarx Yeah it's a truly bizarre mixed strategy, I can only assume there's some sort of executive struggle going on or something, that or some exec is certain that *now* they've figured out the right way to release in the pandemic and isn't willing to hear any counterarguments",2021-10-15 23:36,,Edmonton,,
2021-10-22 16:05,1.45E+18,"@saia_fight WELL, living in a city of well over a million people, plus providing service for surrounding towns, it makes sense. Though COVID has definitely made it busier...😓",2021-10-15 23:34,,Calgary,,
2021-10-22 16:05,1.45E+18,"Not sure if any global organization has evolved a matrix (viz. vaccination, Covid test &amp; quarantine) for guidance to countries under different scenarios. I believe it is a positive development, but still much more needs to be addressed globally!👇@DrTedros @doctorsoumya @WHO https://t.co/3xc0dpgKh5",2021-10-15 23:32,,London,,
2021-10-22 16:05,1.45E+18,"Hello @prishow !!
https://t.co/oxTTtRCkzr",2021-10-15 23:26,,Lake of Bays,,"Toronto, Ontario (Canada)"
2021-10-22 16:05,1.45E+18,"Absolutely unacceptable! Besides the LTC covid disaster+deaths, this is the Ford govt’s most egregious act. 

The program was essentially put on hold in early 2019 to be “revamped” bc 23k kids on the waitlist was unconscionable... &amp; nearly 3 yrs later, it’s now over 50k 😡😡 https://t.co/2bnYVkJvpl",2021-10-15 23:26,,Lakeshore,,"Windsor-Essex, ON"
2021-10-22 16:05,1.45E+18,#Breaking: The CDC says people who received doses of two or more different COVID-19 vaccines will be considered eligible to enter the United States next month. #Mixeddoses #COVID19 #Canada,2021-10-15 23:24,,Toronto,,"Toronto, Ontario"
2021-10-22 16:05,1.45E+18,@Foktopus The non vaccine they want you to take Does Not Immunize!,2021-10-15 23:22,,Kamloops 1,,Worldwide
2021-10-22 16:05,1.45E+18,Why Vaccines are used &amp; How boosters doses work: Biological diseases have revolutionized the way we treat various diseases today. The world has seen pandemics following the present Covid-19 pandemic that has affected masses across the globe. It… https://t.co/4pUYWGvvp6 #Opinion,2021-10-15 23:18,"{'type': 'Point', 'coordinates': [43.7742911, -79.7164011]}",Brampton,"{'type': 'Point', 'coordinates': [-79.7164011, 43.7742911]}",Toronto
2021-10-22 16:05,1.45E+18,"Got yelled at on mcdonalds by the manager because I sat down when my friend was ordering takeout. My mask was on. I'm double vaxed. I also have bone spurs pinching nerves up my spin and a cracked tailbone thar causes me constant pain. She said to either stand, show my card or",2021-10-15 23:14,,New Glasgow,,OBX. 
2021-10-22 16:05,1.45E+18,"2021-10-15 U.S. says it will permit entry of Canadian travellers with mixed vaccine doses 
https://t.co/jl4iUUGPj3",2021-10-15 23:12,,Wolfville,,"Wolfville, Nova Scotia"
2021-10-22 16:05,1.45E+18,Just saw a couple.. the dude went for a kiss while wearing a mask. Got shot down. #umm https://t.co/9Seg8BdciB,2021-10-15 23:12,,Edmonton,,"Edmonton, AB "
2021-10-22 16:05,1.45E+18,Covid results back and we're negative. Thank God.  I guess it's just a nasty fucking cold.,2021-10-15 23:10,,Vancouver,,"Vancouver, BC"
2021-10-22 16:05,1.45E+18,"It’s the Covid era, not crisis. This lesson plan’s chunk of questions invite us to reflect on our place in history as experts, leaders, students &amp; ordinary folks. Look to the past, reach out to the future. Covid will always be in the background. 
https://t.co/4jX2Pa4Nuv",2021-10-15 23:09,,Toronto,,"Toronto, Ontario"
2021-10-22 16:05,1.45E+18,"""The U.S. says it will allow Canadians into the country who have received a mixed COVID-19 vaccine schedule, when the U.S. opens its borders to fully vaccinated travellers on Nov. 8.""

https://t.co/DLTGJ7ti4o",2021-10-15 23:08,,Toronto,,Toronto 🇨🇦
2021-10-22 16:05,1.45E+18,@TheBlueGem3 Hmmm. Noticed fewer members at the Y since vaccine proof required. May have weeded out the A**h***s.,2021-10-15 23:07,,Cape Breton,,"Cape Breton, Nova Scotia"
2021-10-22 16:05,1.45E+18,"How about a study in grocery stores testing the air?? Covid is airborne. People breathe in grocery stores. Respirator masks should be worn. 

Hundreds of samples from Ontario grocery stores examined for coronavirus; all test negative https://t.co/T3wRZz4Rc2",2021-10-15 23:03,,Coquitlam,,Canada
2021-10-22 16:05,1.45E+18,"@BillBlair Despite completely butchering the pandemic response, Canadians decided to give the Liberals a mulligan. How about a thank you by allowing fully vaccinated Canadians to travel without breaking the bank for a meaningless test. Even if tested pos, Canadians must be allowed back in.",2021-10-15 23:01,,Pickering,,"Pickering, Ontario"
2021-10-22 16:05,1.45E+18,@maxfawcett @PTertzakian COVID was an unexpected interruption but for sure. And to not understand that volatility is a part of what’s next is crazy. As more renewables come on line it will be we need it we don’t..until we just don’t.,2021-10-15 22:55,,Toronto,,"Toronto, Ontario"
2021-10-22 16:05,1.45E+18,"@PeterC403 @CMOH_Alberta @jkenney While comparing eastern provinces need to compare cities with equal population density.  
I remember tweeting long back when in a clinic, I saw receptionist didn't wear mask &amp; immediate actions were taken. 
Just FYI Individual city authority mandate mask.",2021-10-15 22:46,,Calgary,,Chicago
2021-10-22 16:05,1.45E+18,"@BCGovNews 83% have received their second dose Vaccine in BC. but still Have more than 600 new cases and new death every day. 
Is vaccines really helpful? Is masks really helpful ?",2021-10-15 22:44,,Vancouver,,BC. Canada 🇨🇦
2021-10-22 16:05,1.45E+18,"Drops to 3% after 2 Months? 
Johnson &amp; Johnson’s Covid vaccine booster gains a key recommendation from FDA advisers that brings the additional shot a step closer to clearance https://t.co/tsos8AiKby via @bpolitics",2021-10-15 22:44,,Drumheller,,Canada
2021-10-22 16:05,1.45E+18,"Alberta public health officials reported 1,051 new cases of COVID-19 and 16 more deaths Friday...

https://t.co/5RU2mZOo1P",2021-10-15 22:43,,Halifax,,"Halifax, NS Canada"
2021-10-22 16:05,1.45E+18,@debramhunter @Roman_Baber @JustinTrudeau @fordnation @MonteMcNaughton The Nurenberg Declaration does not apply to COVID19.,2021-10-15 22:42,,Toronto,,"Toronto, and Vancouver Canada"
2021-10-22 16:05,1.45E+18,"British Columbia announced 667 new cases of COVID-19 and 13 more deaths on Friday...

https://t.co/Ov5T85QVVI",2021-10-15 22:39,,Halifax,,"Halifax, NS Canada"
2021-10-22 16:05,1.45E+18,"@IanDJbrown2 @keithamccluskey @AristotleMrs @GlonvecCorp @BubbasRanch @Gordon_DHG @Canadianworker2 @IBergwiesel @priscian @rln_nelson @DanielKuhn1975 @SniemN @TheDisproof @robinlarder @EricWil06256732 @OscarsWild1 @jimdtweet @Kenneth72712993 @chimera414 @gordonrlove @25_cycle @rvrs_man @JohnDublin10 @IngersolRobert @Shinedown1911 @Narvuntien @BigRakaDoc @FillmoreWhite @RealBeeOlogist @DawnTJ90 @ejwwest @BarbaraGirouard @Jaisans @Extinct55021670 @GlennCarr6 @BridgetHolmstro @MedBennett @robhon_ @Tcaddy5 @LauraSunlight @Tragiicomedy @HalBrow68884227 @BradSchrag @RushhourP @Sdg13Un @dtd1985 @GuyGadboisGuyG1 @dan613 @Keeper_86 @organicdot its a sign of small minds, like yours Liar. Delete your tweet yet? You should get a flu shot, wouldn't want to spread both covid AND influenza. Although it's none of my business what you do. Talk to your doctor.",2021-10-15 22:37,,Calgary,,Calgary
2021-10-22 16:05,1.45E+18,"Come on Canada, get with the program. If you can rush a vaccine why can’t we also rush a viable treatment to keep patients out of hospitals #cdnpoli https://t.co/KAOtzrdTdE",2021-10-15 22:35,,West Kelowna,,"Dallas, TX"
2021-10-22 16:05,1.45E+18,@CarCarr5 People are not harmed or if there is an issue it is rare. Less so than Covid,2021-10-15 22:33,,St. Catharines,,
2021-10-22 16:05,1.45E+18,"@ComSensRulz @PublicHealthON @DFisman @DrEricDing @KashPrime @imgrund @kprather88 Since your behind on research &amp; talk about masks like they are all the same, here’s a presentation &amp; podcast so you can educate yourself &amp; not have to be educated by others on Twitter or think hand washing offers anywhere to the protection proper PPE does https://t.co/CjQkyMUfZq https://t.co/L1JbYgrnSa",2021-10-15 22:33,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 16:05,1.45E+18,@RachelNotley Covid is airborne! We need this fact addressed w action plans in #AbLeg . Our kids in k- university are at high risk!,2021-10-15 22:33,,Calgary,,
2021-10-22 16:05,1.45E+18,Not getting a COVID test just so I can go to Grand Forks or Fargo. I’m already fully vaccinated. Get your act together @CanBorder @JustinTrudeau,2021-10-15 22:32,,Winnipeg,,"Manitoba, Canada"
2021-10-22 16:05,1.45E+18,"@MeanmuthaC Hopefully we’re seeing the effects of the current measures and in a few weeks, much lower hospitalizations. 

Get your doses ~ Covid and Flu folks!",2021-10-15 22:32,,Fredericton,,"Fredericton, NB"
2021-10-22 16:05,1.45E+18,@debramhunter @Roman_Baber @JustinTrudeau @fordnation @MonteMcNaughton All the HR commissions say no rights violations with COVID19. Shut up and get vaccinated.,2021-10-15 22:30,,Toronto,,"Toronto, and Vancouver Canada"
2021-10-22 16:05,1.45E+18,"@Kendall_Hanson @Nest_Nanaimo @moderncanada @BCRFA @SkyeRyanCHEK Thanks. 😷 Utter nonsense to damage a line of business that have had their potential clientele cut in half since Covid began.

Unfortunately, this shows the low mental fortitude of the #antivaxxers that are unaware that restaurants have no choice but comply with #bcpoli order.",2021-10-15 22:27,,Nanaimo,,"British Columbia, Canada"
2021-10-22 16:05,1.45E+18,"@AureliaCotta @DropletDiaries @JAMANetwork If what you care is about helping save lives &amp; helping UNICEF, here is something you can share instead of promoting hand washing as a great tool for Covid prevention. https://t.co/KqyJ2Hbhfj",2021-10-15 22:26,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 16:05,1.45E+18,People in Kelowna won't get the vaccine but go do coke they got from a stranger in the bathroom at the corral 🤡,2021-10-15 22:25,,Kelowna,,Five Guys ™️
2021-10-22 16:05,1.45E+18,"How do #COVID and #climatechange intersect?  I’m so excited to discuss this with CIHR’s Steven Hoffman @shoffmania on MONDAY.

Join the discussion by registering below

👇👇👇👇👇 https://t.co/fZwIM08eg4",2021-10-15 22:25,,Edmonton,,Treaty Six Territory
2021-10-22 16:05,1.45E+18,"@ComSensRulz @PublicHealthON @DFisman @DrEricDing @KashPrime @imgrund @kprather88 If you have a proper mask, your sneezing into the mask so your sleeve is irrelevant.Hand washing is important but not for Covid. The lack of talk about proper masks &amp; then tweeting hand washing is the best protection is what is wrong.",2021-10-15 22:24,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 16:05,1.45E+18,"""Our results suggest that statin treatment can have a moderate prophylactic effect on COVID-19 mortality,"" Rita Bergqvist, medical student at the Karolinska Institutet in Sweden and co-author of the study, said in a news release."" https://t.co/SZP4e77oGv via @CTVNews",2021-10-15 22:20,,Toronto,,Toronto 🇨🇦
2021-10-22 16:05,1.45E+18,"Totally safe eh,what if you lose the lottery,dead is dead https://t.co/xABgx7xUqF",2021-10-15 22:19,,Prince Rupert,,King island mid coast Rock
2021-10-22 16:05,1.45E+18,@wecarryon2 When you treat a fully vaxxed person with covid do you also treat them like shit. Or are they fine because they’ve shown they’re good by taking the vaccine,2021-10-15 22:15,,North Vancouver,,
2021-10-22 16:05,1.45E+18,By the looks of @Twitter most Albertans are drepressed about the upcoming winter and #covid and masking and the high cost of living. Now #Adele  has released a new song to put you deeper into the  dark hole. #yyc #yeg #yql https://t.co/NFjft00lOW,2021-10-15 22:12,,Calgary,,"Calgary, Alberta"
2021-10-22 16:05,1.45E+18,"@CMOH_Alberta Sadly after yesterday’s fiasco I do not believe how many deaths resulted from COVID, or, I dunno, BRAIN CANCER.",2021-10-15 22:11,,Calgary,,Calgary
2021-10-22 16:05,1.45E+18,Waiting for covid results is super nerve wracking.  I'm annoyed at the willfully unvaxxed. I'm annoyed at the pandemic. I'm annoyed at the province. My only solice is that luckily we got tested near a weekend so the disruption to the surrounding spheres of our lives is minimal.,2021-10-15 22:08,,Vancouver,,"Vancouver, BC"
2021-10-22 16:05,1.45E+18,"Got my flu shot for the year! I hope between COVID restrictions, flu shots, and less idiots, we can have another low-flu season. #COVID19 #COVID19AB #FluShot",2021-10-15 22:02,,Calgary,,"Calgary, AB"
2021-10-22 16:05,1.45E+18,"@Cathythecatgirl @richardzussman This is a lie. 5 people under the age of 25 have died. Young healthy people aren’t fighting for their lives. Maybe if they own a smal business, but certainly not from covid unless that have pre existing conditions.",2021-10-15 22:02,,North Vancouver,,
2021-10-22 16:05,1.45E+18,@eportelance I saved mine to Notes and named it Vaccine Verification. I wanted to save it to my wallet but it wouldn’t let me.,2021-10-15 22:01,,London,,
2021-10-22 16:05,1.45E+18,"I am not a fan of anxiety creeping into my day, the lack of Navy blue baby onesies in this city, and the late announcement of covid cases by the province.

Festivus has come early because I have grievances to air! *shakes fist angrily at sky*",2021-10-15 22:00,,Lot 48,,Prince Edward Island
2021-10-22 16:05,1.45E+18,"@marcoslemao @DoctorKyla @jkenney ""Misleading clinical evidence and systematic reviews on ivermectin for COVID-19 | BMJ Evidence-Based Medicine"" https://t.co/4fTNCe5Vw8",2021-10-15 21:57,,Calgary,,"Connecticut, USA"
2021-10-22 16:05,1.45E+18,"@marcoslemao @DoctorKyla @jkenney ""Ivermectin: How false science created a Covid 'miracle' drug - BBC News"" https://t.co/vXC7VOybOu",2021-10-15 21:56,,Calgary,,"Connecticut, USA"
2021-10-22 16:05,1.45E+18,@ComSensRulz @PublicHealthON @DFisman @DrEricDing @KashPrime @imgrund @kprather88 The CDC admitted hand washing was not that important for Covid. It ended up becoming called hygiene theatre because of how wrong it was to focus on hand washing when the real danger remained the airborne spread. https://t.co/mDJ5IlNusN,2021-10-15 21:55,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 16:05,1.45E+18,"@ComSensRulz @PublicHealthON @DFisman @DrEricDing @KashPrime @imgrund @kprather88 The province has refused to admit the virus is airborne &amp; despite the US banning surgical masks around Covid patients, Ontario says that’s all HCW need around Covid patients. Now they tweet about hand washing being best with no correction in their sheet. https://t.co/1qE6cmKkTb",2021-10-15 21:53,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 16:05,1.45E+18,@AnastassiaK4 @jkenney Now show us 1 statement by either of these guys referring to ivermectin vs covid,2021-10-15 21:51,,Calgary,,"Connecticut, USA"
2021-10-22 16:05,1.45E+18,"The couple’s daughter and son-in-law last saw her parents on Thanksgiving. Standing outside the beauty salon Fatima Avila ran for 30 years until Covid, Ashley is now planning her parents funeral. “It’s not fair”. Ashley’s been told charges will be laid in relation to the crash. https://t.co/7uW1GBe8dd",2021-10-15 21:50,,Little Portugal,,Toronto
2021-10-22 16:05,1.45E+18,"(Cont.) they account for 24 per cent of COVID-19 hospitalizations.
•
You can read the full article here:
https://t.co/vVGrwpZ3A5
•

#frontlineworkers #frontlineheroes #frontliners #blackscientiststaskforce #bstf #covid19 #corona #BlackCanada #TownHallMeeting #CoronaVirusUpdate",2021-10-15 21:45,,Toronto,,
2021-10-22 16:05,1.45E+18,"The Black scientist task force were featured in the  star newspaper discussing the positive Impact community focused initiatives have had during the pandemic, with emphasis on the incredibly insightful town-halls that have taken place over the past year.",2021-10-15 21:41,,Toronto,,
2021-10-22 16:05,1.45E+18,"“Big” protest in Surrey to “challenge the science” behind Covid-19.

Evidently, based on the 2️⃣ attendees, these folks aren’t scared of the virus, however, they are scared of the rain. 🌧 https://t.co/Dbs9AwCJqu",2021-10-15 21:37,,Surrey,,"Vancouver, BC"
2021-10-22 16:05,1.45E+18,"i called the mixtape The Emancipation Of Kiki as an homage to Mariah’s album! (reference to « it’s like that » on the 2nd and 3rd bars of the Maneater remix)

but also bcz i want this project to represent the freedom ive experienced recently from the pandemic and other traumas ♥️",2021-10-15 21:36,,Montréal,,"Montreal, Canada"
